City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
452,Uglich,57.5275,38.3317,277.95,87,100,1.85,RU,2021-09-16 23:55:35,overcast clouds
453,Bandipur,27.9333,84.4167,289.74,98,100,1.52,NP,2021-09-16 23:55:35,overcast clouds
454,Kokopo,-4.352,152.2633,302.37,62,14,4.74,PG,2021-09-16 23:49:32,few clouds
455,Petropavlovsk-Kamchatskiy,53.0452,158.6483,286.48,54,0,4.0,RU,2021-09-16 23:47:17,clear sky
456,Masyaf,35.0653,36.3406,292.18,87,9,2.32,SY,2021-09-16 23:55:36,clear sky
457,Forssa,60.8146,23.6215,280.32,75,100,2.76,FI,2021-09-16 23:55:36,overcast clouds
458,Saint-Joseph,-21.3667,55.6167,293.35,79,22,1.35,RE,2021-09-16 23:44:09,few clouds
459,Nizhniy+Kuranakh,58.8353,125.4869,276.09,99,100,5.04,RU,2021-09-16 23:55:37,moderate rain
460,Malkangiri,18.35,81.9,296.01,92,100,0.4,IN,2021-09-16 23:55:37,overcast clouds
461,Aripuana,-9.1667,-60.6333,298.59,69,59,1.38,BR,2021-09-16 23:48:01,broken clouds
462,Waw,7.7029,27.9953,295.04,96,100,1.66,SS,2021-09-16 23:55:38,light rain
463,Sarh,9.1429,18.3923,298.1,78,20,5.14,TD,2021-09-16 23:55:39,thunderstorm
464,Mehamn,71.0357,27.8492,277.9,78,100,4.51,NO,2021-09-16 23:55:39,overcast clouds
465,Jinchang,38.4953,102.1739,290.29,63,52,0.93,CN,2021-09-16 23:50:44,broken clouds
466,Messina,38.1933,15.5497,299.94,48,0,0.89,IT,2021-09-16 23:54:19,clear sky
467,Sola,-13.8833,167.55,301.52,84,75,2.06,VU,2021-09-16 23:55:40,broken clouds
468,Coahuayana,18.7333,-103.6833,300.52,86,93,1.53,MX,2021-09-16 23:49:44,overcast clouds
469,Lola,7.8,-8.5333,294.13,97,36,1.1,GN,2021-09-16 23:55:41,scattered clouds
470,Koch+Bihar,26.3167,89.4333,297.45,88,97,2.36,IN,2021-09-16 23:55:41,overcast clouds
471,Lavrentiya,65.5833,-171.0,276.0,61,96,1.74,RU,2021-09-16 23:49:09,overcast clouds
472,Kautokeino,69.0125,23.0412,274.9,83,100,5.18,NO,2021-09-16 23:55:42,overcast clouds
473,Longview,32.5007,-94.7405,304.25,59,40,4.63,US,2021-09-16 23:51:00,scattered clouds
474,Sharjah,25.3573,55.4033,305.14,70,0,1.03,AE,2021-09-16 23:52:20,clear sky
475,Morondava,-20.2833,44.2833,295.92,83,5,1.54,MG,2021-09-16 23:50:54,clear sky
476,Honiara,-9.4333,159.95,303.37,65,86,3.35,SB,2021-09-16 23:55:44,overcast clouds
477,Khovu-Aksy,51.1333,93.6,282.33,56,100,0.69,RU,2021-09-16 23:55:44,overcast clouds
478,Antofagasta,-23.65,-70.4,286.75,82,42,3.16,CL,2021-09-16 23:55:16,scattered clouds
479,Patawag,8.1064,122.6208,297.44,93,100,2.57,PH,2021-09-16 23:55:45,moderate rain
480,Ternate,0.8,127.4,298.62,88,100,5.28,ID,2021-09-16 23:49:55,overcast clouds
481,Clonakilty,51.6231,-8.8706,289.71,96,100,8.45,IE,2021-09-16 23:48:22,overcast clouds
482,Tokur,53.1333,132.9,277.73,78,73,3.42,RU,2021-09-16 23:55:46,broken clouds
483,Shitanjing,39.2342,106.3439,289.94,63,100,2.09,CN,2021-09-16 23:55:46,overcast clouds
484,Santa+Cruz+Del+Norte,23.1539,-81.9236,299.82,73,67,3.06,CU,2021-09-16 23:55:47,broken clouds
485,Kupang,-10.1667,123.5833,301.47,69,20,5.14,ID,2021-09-16 23:55:47,few clouds
486,Iskateley,67.6803,53.1512,278.12,67,100,5.33,RU,2021-09-16 23:55:48,overcast clouds
487,Muros,42.7762,-9.0603,291.61,88,2,1.69,ES,2021-09-16 23:48:02,clear sky
488,Plettenberg+Bay,-34.0527,23.3716,283.33,79,7,3.78,ZA,2021-09-16 23:55:48,clear sky
489,Jiuquan,39.7432,98.5174,291.9,34,16,0.5,CN,2021-09-16 23:55:49,few clouds
490,Oktyabrskiy,54.4815,53.471,280.01,82,100,5.52,RU,2021-09-16 23:48:18,overcast clouds
491,Udachnyy,66.4167,112.4,274.47,85,43,7.56,RU,2021-09-16 23:55:50,scattered clouds
492,Bafq,31.6128,55.4107,297.04,10,0,0.72,IR,2021-09-16 23:55:50,clear sky
493,Tiarei,-17.5333,-149.3333,302.16,70,6,8.86,PF,2021-09-16 23:55:51,clear sky
494,Golden,39.7555,-105.2211,305.5,17,75,1.79,US,2021-09-16 23:55:19,broken clouds
495,Brewster,41.3973,-73.6171,295.46,88,96,2.23,US,2021-09-16 23:55:51,overcast clouds
496,Acurenam,1.0322,10.6488,292.98,99,100,1.09,GQ,2021-09-16 23:55:52,overcast clouds
497,Shache,38.4167,77.2406,293.2,26,0,0.93,CN,2021-09-16 23:55:52,clear sky
498,Joshimath,30.5667,79.5667,292.69,85,90,0.75,IN,2021-09-16 23:55:53,overcast clouds
499,Jyvaskyla,62.2415,25.7209,278.35,90,90,1.03,FI,2021-09-16 23:55:53,overcast clouds
500,Yumen,40.2833,97.2,291.42,33,1,0.8,CN,2021-09-16 23:55:54,clear sky
501,Yeppoon,-23.1333,150.7333,296.03,57,3,4.72,AU,2021-09-16 23:46:17,clear sky
502,Ritchie,-29.038,24.6028,279.71,47,3,4.85,ZA,2021-09-16 23:55:55,clear sky
503,Mathbaria,22.2876,89.9593,299.43,87,100,2.08,BD,2021-09-16 23:55:55,moderate rain
504,Cap-Aux-Meules,47.3821,-61.8597,286.18,88,1,2.57,CA,2021-09-16 23:55:56,clear sky
505,Opole,50.5,18.0,290.69,91,98,4.11,PL,2021-09-16 23:55:57,moderate rain
506,Cairns,-16.9167,145.7667,300.43,63,75,4.63,AU,2021-09-16 23:55:17,broken clouds
507,Nosy+Varika,-20.5833,48.5333,292.69,91,15,3.7,MG,2021-09-16 23:55:57,few clouds
508,Port+Lincoln,-34.7333,135.8667,290.84,50,5,8.95,AU,2021-09-16 23:55:58,clear sky
509,Odweyne,9.4092,45.064,299.16,50,98,5.14,SO,2021-09-16 23:55:58,overcast clouds
510,Moerai,-22.4333,-151.3333,295.56,69,1,7.96,PF,2021-09-16 23:55:59,clear sky
511,Kropotkin,45.4375,40.5756,287.96,81,100,3.04,RU,2021-09-16 23:55:59,overcast clouds
512,Kirkland+Lake,48.1446,-80.0377,292.31,52,19,3.88,CA,2021-09-16 23:56:00,few clouds
513,Adrar,20.5022,-10.0711,308.98,18,96,2.75,MR,2021-09-16 23:56:00,overcast clouds
514,Sovetskiy,61.3614,63.5842,276.94,97,100,6.62,RU,2021-09-16 23:56:01,light rain
515,San+Juan+Del+Sur,11.2529,-85.8705,302.27,84,75,0.0,NI,2021-09-16 23:56:01,broken clouds
516,Nangomba,-10.9,38.5,294.45,78,31,2.32,TZ,2021-09-16 23:56:02,scattered clouds
517,Dakar,14.6937,-17.4441,301.22,89,0,1.03,SN,2021-09-16 23:56:02,clear sky
518,Nemuro,43.3236,145.575,287.39,67,100,6.58,JP,2021-09-16 23:47:58,overcast clouds
519,Iquique,-20.2208,-70.1431,288.17,77,43,0.85,CL,2021-09-16 23:56:03,scattered clouds
520,Daura,11.5538,11.4085,297.46,75,100,4.45,NG,2021-09-16 23:56:03,overcast clouds
521,Moramanga,-18.9333,48.2,288.74,85,99,0.71,MG,2021-09-16 23:56:04,overcast clouds
522,Dubbo,-32.25,148.6167,290.22,63,0,4.63,AU,2021-09-16 23:56:04,clear sky
523,Luangwa,-15.6167,30.4167,295.18,37,38,1.25,ZM,2021-09-16 23:56:05,scattered clouds
524,Lososina,48.9975,140.3106,286.96,90,100,2.86,RU,2021-09-16 23:56:05,overcast clouds
525,Kemijarvi,66.7131,27.4306,276.03,78,66,0.23,FI,2021-09-16 23:56:06,broken clouds
526,Saint+George,37.1041,-113.5841,309.61,11,1,0.45,US,2021-09-16 23:46:16,clear sky
527,Ntoum,0.3833,9.7833,296.88,90,100,1.17,GA,2021-09-16 23:56:06,overcast clouds
528,Mehran,33.1222,46.1646,300.86,17,0,5.72,IR,2021-09-16 23:56:07,clear sky
529,Ushtobe,45.2514,77.9838,288.8,43,0,2.09,KZ,2021-09-16 23:56:07,clear sky
530,West+Odessa,31.8424,-102.4988,306.31,34,0,6.97,US,2021-09-16 23:56:08,clear sky
531,Tacuarembo,-31.7333,-55.9833,284.03,86,0,2.37,UY,2021-09-16 23:52:12,clear sky
532,Malakal,9.5334,31.6605,296.05,93,96,1.11,SS,2021-09-16 23:56:09,light rain
533,Udayagiri,20.1333,84.3833,294.23,91,100,1.13,IN,2021-09-16 23:56:09,overcast clouds
534,Porto+Novo,6.4965,2.6036,300.05,91,34,1.72,BJ,2021-09-16 23:47:59,scattered clouds
535,Totness,5.8833,-56.3167,299.89,80,4,4.37,SR,2021-09-16 23:56:10,clear sky
536,Vallenar,-28.5708,-70.7581,289.5,50,0,1.24,CL,2021-09-16 23:54:06,clear sky
537,Nyurba,63.2842,118.3319,278.34,68,100,2.87,RU,2021-09-16 23:56:10,overcast clouds
538,Sioux+Lookout,50.1001,-91.917,287.36,94,90,0.0,CA,2021-09-16 23:49:40,overcast clouds
539,Toppenish,46.3774,-120.3087,294.83,30,3,2.02,US,2021-09-16 23:56:11,clear sky
540,Hulan+Ergi,47.2042,123.6333,290.09,63,16,3.54,CN,2021-09-16 23:56:12,few clouds
541,Kaitangata,-46.2817,169.8464,280.51,55,99,3.28,NZ,2021-09-16 23:46:57,overcast clouds
542,Blythe,33.6103,-114.5964,314.28,8,0,7.01,US,2021-09-16 23:56:12,clear sky
543,French+Harbor,16.35,-86.4333,304.15,85,20,0.89,HN,2021-09-16 23:56:13,few clouds
544,Vagay,57.9375,69.0217,276.4,97,43,2.2,RU,2021-09-16 23:56:13,scattered clouds
545,Kavaratti,10.5669,72.642,300.63,79,80,5.9,IN,2021-09-16 23:46:24,broken clouds
546,Khorixas,-20.3667,14.9667,290.31,27,3,1.45,NA,2021-09-16 23:56:14,clear sky
547,Nikki,9.9401,3.2108,294.95,99,94,1.47,BJ,2021-09-16 23:56:15,heavy intensity rain
548,Batagay-Alyta,67.8006,130.4114,276.72,95,100,2.92,RU,2021-09-16 23:56:15,light rain
549,Arlit,18.7369,7.3853,306.17,15,0,4.79,NE,2021-09-16 23:56:15,clear sky
550,Nova+Odesa,47.3078,31.7851,287.44,42,4,1.23,UA,2021-09-16 23:56:16,clear sky
551,Stephenville,32.2207,-98.2023,304.34,45,40,4.12,US,2021-09-16 23:54:05,scattered clouds
552,Sembakung,3.8167,117.25,298.11,89,100,0.09,ID,2021-09-16 23:51:05,overcast clouds
553,Kirakira,-10.4544,161.9205,301.6,73,25,5.4,SB,2021-09-16 23:47:56,scattered clouds
554,Penarroya-Pueblonuevo,38.3,-5.2667,292.29,59,60,0.93,ES,2021-09-16 23:56:18,broken clouds
555,Yinchuan,38.4681,106.2731,292.1,55,100,1.55,CN,2021-09-16 23:51:23,overcast clouds
556,Margate,51.3813,1.3862,289.09,87,79,0.45,GB,2021-09-16 23:47:50,broken clouds
557,Daru,-9.0763,143.2092,298.3,78,100,8.77,PG,2021-09-16 23:56:20,overcast clouds
558,Shimanovsk,52.0,127.7,283.41,67,37,3.82,RU,2021-09-16 23:56:21,scattered clouds
559,Dwarka,22.2394,68.9678,300.57,89,100,6.98,IN,2021-09-16 23:48:30,overcast clouds
560,Quelimane,-17.8786,36.8883,297.12,94,0,2.57,MZ,2021-09-16 23:56:21,clear sky
561,Ashtian,34.5217,50.0019,291.57,18,0,2.32,IR,2021-09-16 23:56:22,clear sky
562,Banda+Aceh,5.5577,95.3222,298.54,81,62,1.24,ID,2021-09-16 23:49:47,broken clouds
563,North+Bend,43.4065,-124.2243,296.06,62,11,6.2,US,2021-09-16 23:56:23,few clouds
564,Liku,-0.7275,119.8922,297.0,92,100,1.99,ID,2021-09-16 23:56:23,light rain
565,Zhanaozen,43.3,52.8,294.56,42,31,10.76,KZ,2021-09-16 23:56:23,scattered clouds
566,Saint-Francois,46.4154,3.9054,289.84,94,75,1.03,FR,2021-09-16 23:56:24,broken clouds
567,Alcaniz,41.05,-0.1333,292.45,61,46,3.24,ES,2021-09-16 23:56:25,scattered clouds
568,Zhigansk,66.7697,123.3711,279.47,64,99,5.21,RU,2021-09-16 23:56:25,overcast clouds
569,Tombouctou,20.0,-3.0,307.14,31,77,3.47,ML,2021-09-16 23:56:26,broken clouds
570,Bairiki,1.3292,172.9752,304.15,66,20,5.14,KI,2021-09-16 23:56:26,few clouds
571,Kawalu,-7.3817,108.2082,296.13,91,67,0.45,ID,2021-09-16 23:56:27,broken clouds
572,Ulety,51.3572,112.4849,283.02,73,63,1.34,RU,2021-09-16 23:56:28,broken clouds
573,Eureka,40.8021,-124.1637,290.48,68,2,2.68,US,2021-09-16 23:48:52,clear sky
574,Palmer,42.1584,-72.3287,294.99,77,90,2.57,US,2021-09-16 23:47:20,overcast clouds
575,Reserva,-24.6503,-50.8506,286.89,92,97,2.75,BR,2021-09-16 23:56:29,overcast clouds
576,Kintampo,8.0563,-1.7306,295.48,89,35,0.71,GH,2021-09-16 23:56:29,scattered clouds
577,Gravdal,68.1214,13.5031,284.09,73,100,3.32,NO,2021-09-16 23:56:30,overcast clouds
578,Narrabri,-30.3167,149.7833,292.2,48,0,8.23,AU,2021-09-16 23:56:30,clear sky
579,Marrakesh,31.6315,-8.0083,295.19,64,20,3.09,MA,2021-09-16 23:56:31,few clouds
580,Comodoro+Rivadavia,-45.8667,-67.5,290.07,39,0,5.66,AR,2021-09-16 23:48:19,clear sky
581,Khorramabad,33.4878,48.3558,294.51,24,1,1.57,IR,2021-09-16 23:56:32,clear sky
582,Ibia,-19.4783,-46.5389,300.85,29,69,4.13,BR,2021-09-16 23:56:32,broken clouds
583,Careiro+Da+Varzea,-3.2003,-59.8119,301.49,64,33,1.19,BR,2021-09-16 23:56:33,scattered clouds
584,Marawi,7.9986,124.2928,294.62,88,99,0.91,PH,2021-09-16 23:56:33,overcast clouds
585,Nzega,-2.479,29.5564,288.21,86,96,1.65,RW,2021-09-16 23:56:34,light rain
586,Manta,-0.95,-80.7333,298.03,78,20,5.66,EC,2021-09-16 23:56:35,few clouds
587,Kankon,15.0167,74.0167,299.04,86,92,0.41,IN,2021-09-16 23:56:36,overcast clouds
588,Sergeyevka,53.88,67.4158,278.19,66,3,3.4,KZ,2021-09-16 23:56:38,clear sky
589,Husavik,66.0449,-17.3389,283.1,81,100,5.99,IS,2021-09-16 23:56:39,moderate rain
590,Masuguru,-11.3667,38.4167,295.3,75,31,2.48,TZ,2021-09-16 23:56:39,scattered clouds
591,Narsaq,60.9167,-46.05,276.4,74,99,2.29,GL,2021-09-16 23:56:40,overcast clouds
592,Marovoay,-16.1,46.6333,295.23,80,23,0.99,MG,2021-09-16 23:56:40,few clouds
593,Gat,31.61,34.7642,295.59,72,0,0.32,IL,2021-09-16 23:48:17,clear sky
594,Houma,29.5958,-90.7195,302.04,87,75,3.6,US,2021-09-16 23:56:42,broken clouds
595,Dukat,62.55,155.55,284.02,51,52,4.25,RU,2021-09-16 23:56:42,broken clouds
596,Valuyki,50.2035,38.1067,280.92,55,31,1.09,RU,2021-09-16 23:56:43,scattered clouds
597,Wanning,18.8003,110.3967,300.39,79,41,3.08,CN,2021-09-16 23:48:01,scattered clouds
598,Gazanjyk,39.2446,55.5154,295.68,65,0,1.8,TM,2021-09-16 23:56:43,clear sky
599,Mayo,38.8876,-76.5119,297.24,91,20,2.24,US,2021-09-16 23:47:00,few clouds
600,Scottsbluff,41.8666,-103.6672,306.39,17,64,6.71,US,2021-09-16 23:56:44,broken clouds
601,Seoul,37.5683,126.9778,295.81,77,75,3.09,KR,2021-09-16 23:56:45,broken clouds
602,Limbang,4.75,115.0,298.21,82,100,0.38,MY,2021-09-16 23:56:45,heavy intensity rain
603,Gizo,-8.103,156.8419,301.09,76,90,4.92,SB,2021-09-16 23:56:46,light rain
604,Along,28.1667,94.7667,295.21,98,100,0.7,IN,2021-09-16 23:56:46,overcast clouds
605,Marzuq,14.4,46.4667,298.83,18,79,1.17,YE,2021-09-16 23:47:32,broken clouds
606,Kushiro,42.975,144.3747,286.68,88,75,1.03,JP,2021-09-16 23:56:47,fog
607,Sitka,57.0531,-135.33,286.09,54,75,7.72,US,2021-09-16 23:43:43,light rain
608,Nokaneng,-19.6667,22.2667,293.21,16,23,3.96,BW,2021-09-16 23:56:48,few clouds
609,Foumban,5.7291,10.9001,290.12,96,84,1.16,CM,2021-09-16 23:56:50,light rain
610,Bemidji,47.4736,-94.8803,290.02,88,75,1.54,US,2021-09-16 23:50:47,broken clouds
611,Manacor,39.5696,3.2096,296.67,77,14,1.93,ES,2021-09-16 23:56:52,few clouds
612,Nhulunbuy,-12.2333,136.7667,301.49,61,40,7.2,AU,2021-09-16 23:56:52,scattered clouds
613,Valreas,44.3837,4.9908,291.44,94,84,2.72,FR,2021-09-16 23:56:52,broken clouds
614,Brugg,47.481,8.2087,290.16,93,90,0.88,CH,2021-09-16 23:56:53,overcast clouds
615,Vila+Velha,-20.3297,-40.2925,297.12,88,90,3.6,BR,2021-09-16 23:56:53,overcast clouds
616,Noshiro,40.2039,140.0242,291.67,64,100,2.13,JP,2021-09-16 23:56:54,overcast clouds
617,Isiro,2.7739,27.616,291.53,99,98,1.2,CD,2021-09-16 23:56:55,light rain
618,Namatanai,-3.6667,152.4333,302.07,66,44,1.79,PG,2021-09-16 23:56:56,scattered clouds
619,Karratha,-20.7377,116.8463,295.65,30,46,4.81,AU,2021-09-16 23:55:19,scattered clouds
620,Saint-Pierre,-21.3393,55.4781,293.95,67,0,2.06,RE,2021-09-16 23:47:51,clear sky
621,Piacabucu,-10.4056,-36.4344,296.75,86,89,5.39,BR,2021-09-16 23:56:57,overcast clouds
622,Galveston,29.3669,-94.9669,301.0,85,98,0.45,US,2021-09-16 23:52:53,overcast clouds
623,Lethem,3.3803,-59.7968,299.6,71,65,1.12,GY,2021-09-16 23:53:47,broken clouds
624,Partenit,44.578,34.3446,287.71,46,10,2.46,UA,2021-09-16 23:56:58,clear sky
625,Changde,29.0464,111.6783,297.81,72,79,1.73,CN,2021-09-16 23:56:59,light rain
626,Anamur,36.0751,32.8369,295.95,57,14,3.12,TR,2021-09-16 23:54:35,few clouds
627,Jardim,-21.4803,-56.1381,298.55,68,72,1.5,BR,2021-09-16 23:50:00,broken clouds
628,Arcata,40.8665,-124.0828,290.48,68,5,0.89,US,2021-09-16 23:57:00,clear sky
629,Oxelosund,58.6706,17.1015,283.44,87,90,4.63,SE,2021-09-16 23:57:02,light intensity drizzle
630,Lermontovka,47.1453,134.3383,288.81,85,84,2.19,RU,2021-09-16 23:57:02,broken clouds
631,Aylmer,42.7668,-80.983,295.18,62,1,3.84,CA,2021-09-16 23:57:03,clear sky
632,Ixtapa,20.7,-105.2,298.83,100,90,1.54,MX,2021-09-16 23:57:03,overcast clouds
633,Bilibino,68.0546,166.4372,273.2,77,95,2.97,RU,2021-09-16 23:57:04,overcast clouds
634,Ridgecrest,35.6225,-117.6709,309.64,9,40,5.36,US,2021-09-16 23:52:21,haze
635,Ulaanbaatar,47.9077,106.8832,277.22,87,0,1.0,MN,2021-09-16 23:55:20,clear sky
636,Northam,51.0333,-4.2167,288.76,94,100,3.83,GB,2021-09-16 23:57:05,overcast clouds
637,Grindavik,63.8424,-22.4338,281.12,93,75,8.23,IS,2021-09-16 23:50:17,broken clouds
638,Bensonville,6.4461,-10.6125,296.52,91,34,0.88,LR,2021-09-16 23:57:06,scattered clouds
639,Taga,46.95,24.05,291.33,70,100,1.65,RO,2021-09-16 23:57:07,overcast clouds
640,Kendari,-3.945,122.4989,297.65,92,100,1.27,ID,2021-09-16 23:57:07,light rain
641,Andijon,40.7821,72.3442,292.75,23,0,2.58,UZ,2021-09-16 23:57:08,clear sky
642,Bafoulabe,13.8065,-10.8321,297.36,92,96,0.54,ML,2021-09-16 23:57:08,overcast clouds
643,Berdigestyakh,62.0989,126.6992,276.02,98,100,6.21,RU,2021-09-16 23:47:54,moderate rain
644,Bosansko+Grahovo,44.1794,16.3639,291.4,59,100,2.62,BA,2021-09-16 23:56:04,overcast clouds
645,Sirnach,47.4622,8.9976,288.99,97,100,1.58,CH,2021-09-16 23:57:10,overcast clouds
646,Morro+Agudo,-20.7314,-48.0578,300.16,33,47,5.35,BR,2021-09-16 23:57:10,scattered clouds
647,Hualmay,-11.0964,-77.6139,289.67,83,14,5.4,PE,2021-09-16 23:57:10,few clouds
648,El+Tigre,8.8875,-64.2454,299.78,63,81,4.05,VE,2021-09-16 23:57:11,broken clouds
649,Tabuk,17.4189,121.4443,298.92,87,100,1.12,PH,2021-09-16 23:51:36,overcast clouds
650,Umea,63.8284,20.2597,279.21,93,90,1.54,SE,2021-09-16 23:57:12,overcast clouds
651,Mbanza-Ngungu,-5.25,14.8667,296.86,70,77,2.88,CD,2021-09-16 23:57:12,broken clouds
652,Keti+Bandar,24.1447,67.4497,301.29,87,1,3.45,PK,2021-09-16 23:57:13,clear sky
653,Soufriere,13.8562,-61.0566,301.93,73,20,7.72,LC,2021-09-16 23:57:13,few clouds
654,Ust-Dzheguta,44.0834,41.9763,283.47,85,100,2.53,RU,2021-09-16 23:57:15,overcast clouds
655,Sibolga,1.7427,98.7792,298.02,82,65,1.19,ID,2021-09-16 23:43:48,broken clouds
656,Bogandinskiy,56.8937,65.8938,276.3,83,88,3.81,RU,2021-09-16 23:57:15,overcast clouds
657,Nizhnedevitsk,51.5419,38.3657,276.18,62,33,0.58,RU,2021-09-16 23:57:16,scattered clouds
658,Palauig,15.435,119.9045,300.54,73,99,0.92,PH,2021-09-16 23:57:16,overcast clouds
659,Batemans+Bay,-35.7167,150.1833,291.59,51,0,2.57,AU,2021-09-16 23:46:20,clear sky
660,Anshun,26.25,105.9333,291.55,96,100,1.28,CN,2021-09-16 23:57:17,overcast clouds
661,Shahreza,32.0339,51.8794,291.27,15,0,1.04,IR,2021-09-16 23:57:18,clear sky
662,Matara,5.9485,80.5353,298.7,90,99,3.25,LK,2021-09-16 23:57:18,overcast clouds
663,Maarianhamina,60.0973,19.9348,282.07,53,20,2.57,AX,2021-09-16 23:57:19,few clouds
664,Ndele,8.4109,20.6473,294.75,96,100,1.63,CF,2021-09-16 23:48:00,overcast clouds
665,Barkly+West,-28.5354,24.5215,279.75,44,0,6.46,ZA,2021-09-16 23:57:20,clear sky
666,Ha+Tinh,18.3333,105.9,299.29,89,100,0.98,VN,2021-09-16 23:57:20,overcast clouds
667,Bijawar,24.6333,79.5,296.33,94,100,4.54,IN,2021-09-16 23:57:21,overcast clouds
668,Brae,60.3964,-1.353,287.1,92,92,6.57,GB,2021-09-16 23:57:21,overcast clouds
669,Bilma,18.6853,12.9164,304.57,16,1,4.73,NE,2021-09-16 23:49:34,clear sky
670,Richards+Bay,-28.783,32.0377,289.1,88,100,5.52,ZA,2021-09-16 23:57:22,light rain
671,Pokhara,28.2333,83.9833,292.24,96,100,0.55,NP,2021-09-16 23:57:22,overcast clouds
672,Ponta+Delgada,37.7333,-25.6667,294.55,83,20,1.03,PT,2021-09-16 23:57:23,few clouds
673,Fuyu,45.1833,124.8167,290.2,65,0,3.39,CN,2021-09-16 23:57:23,clear sky
674,Zinder,13.8072,8.9881,302.03,45,44,3.56,NE,2021-09-16 23:57:24,scattered clouds
675,Pulandian,39.3953,121.9669,293.22,78,100,3.48,CN,2021-09-16 23:57:25,light rain
676,Porbandar,21.6422,69.6093,300.08,88,100,6.25,IN,2021-09-16 23:57:25,overcast clouds
677,De+Aar,-30.6497,24.0123,279.04,77,0,4.67,ZA,2021-09-16 23:57:26,clear sky
678,Mackay,-21.15,149.2,298.17,68,40,2.06,AU,2021-09-16 23:57:26,scattered clouds
679,Dongsheng,39.8161,109.9776,287.24,61,90,2.2,CN,2021-09-16 23:50:51,overcast clouds
